Symbol,Entry Date,Exit Date,Entry,Exit,Qty,PNL,Result,ML Conf,AI Score,Equity,Peak,Drawdown (%)
Adi Sarana Armada Tbk.,2021-09-16,2021-09-17,2980,3159.0,10250,1832700.0,TP,0.682,65,124020320.0,138388944.0,-10.382783179558043
Adi Sarana Armada Tbk.,2021-09-21,2021-09-22,3470,3678.0,8935,1860267.0,TP,0.717,65,125880587.0,138388944.0,-9.03855224157213
Adi Sarana Armada Tbk.,2021-09-24,2021-09-27,3330,3530.0,9450,1888110.0,TP,0.666,65,127768697.0,138388944.0,-7.67420192179514
Adi Sarana Armada Tbk.,2021-09-29,2021-11-01,3370,3235.0,9478,-1277634.0,SL,0.663,65,126491062.0,138388944.0,-8.59742234899921
Adi Sarana Armada Tbk.,2021-11-03,2021-11-10,3230,3424.0,9790,1897302.0,TP,0.618,65,128388364.0,138388944.0,-7.226429880121059
Adi Sarana Armada Tbk.,2021-11-12,2021-11-17,3540,3752.0,9066,1925618.0,TP,0.607,65,130313983.0,138388944.0,-5.834975516541264
Adi Sarana Armada Tbk.,2021-11-17,2021-11-23,3670,3523.0,8876,-1302997.0,SL,0.641,65,129010986.0,138388944.0,-6.776522552264002
Adi Sarana Armada Tbk.,2021-11-22,2021-11-23,3590,3446.0,8984,-1290102.0,SL,0.669,65,127720883.0,138388944.0,-7.708752369697973
Adi Sarana Armada Tbk.,2021-11-25,2021-11-29,3780,3629.0,8447,-1277186.0,SL,0.661,65,126443697.0,138388944.0,-8.631648349018402
Adi Sarana Armada Tbk.,2021-11-30,2022-01-03,3700,3552.0,8543,-1264364.0,SL,0.606,65,125179333.0,138388944.0,-9.545279137327618
Adi Sarana Armada Tbk.,2022-01-14,2022-01-19,3390,3254.0,9231,-1251724.0,SL,0.558,65,123927609.0,138388944.0,-10.449776248021662
Adi Sarana Armada Tbk.,2022-02-25,2022-03-04,2540,2438.0,12197,-1239215.0,SL,0.56,65,122688394.0,138388944.0,-11.345234341841644
Adi Sarana Armada Tbk.,2022-03-18,2022-03-21,2280,2417.0,13452,1840234.0,TP,0.56,65,124528628.0,138388944.0,-10.01547927123427
Adi Sarana Armada Tbk.,2022-03-29,2022-04-01,2530,2600.0,12305,861350.0,TIMEOUT,0.622,65,125389978.0,138388944.0,-9.393066833431433
Adi Sarana Armada Tbk.,2022-04-01,2022-04-01,2600,2496.0,12056,-1253824.0,SL,0.671,65,124136154.0,138388944.0,-10.299081406387494
Adi Sarana Armada Tbk.,2022-04-04,2022-04-06,2700,2592.0,11494,-1241352.0,SL,0.682,65,122894802.0,138388944.0,-11.19608369870934
Adi Sarana Armada Tbk.,2022-04-20,2022-04-21,2900,2784.0,10594,-1228904.0,SL,0.615,65,121665898.0,138388944.0,-12.084091052822831
Adi Sarana Armada Tbk.,2022-04-27,2022-05-10,2450,2352.0,12414,-1216572.0,SL,0.556,65,120449326.0,138388944.0,-12.963187290452913
Adi Sarana Armada Tbk.,2022-06-02,2022-06-06,2140,2268.0,14071,1806716.0,TP,0.627,65,122256042.0,138388944.0,-11.65765236274944
Adi Sarana Armada Tbk.,2022-06-02,2022-06-06,2140,2268.0,14282,1833809.0,TP,0.627,65,124089851.0,138388944.0,-10.332540004062754
Adi Sarana Armada Tbk.,2022-06-08,2022-06-10,2190,2102.0,14165,-1240854.0,SL,0.583,65,122848997.0,138388944.0,-11.22918244104818
Adi Sarana Armada Tbk.,2022-07-20,2022-07-22,1770,1835.0,17351,1127815.0,TIMEOUT,0.585,65,123976812.0,138388944.0,-10.414222107222669
Adi Sarana Armada Tbk.,2022-07-27,2022-07-29,1685,1670.0,18394,-275910.0,TIMEOUT,0.586,65,123700902.0,138388944.0,-10.613594970419024
Adi Sarana Armada Tbk.,2022-07-27,2025-09-01,1685,1618.0,18353,-1236992.0,SL,0.586,65,122463910.0,138388944.0,-11.5074467220445
Adi Sarana Armada Tbk.,2025-09-18,2025-09-22,910,874.0,33643,-1224605.0,SL,0.73,65,121239305.0,138388944.0,-12.392347614127324
Adi Sarana Armada Tbk.,2025-09-23,2025-09-29,890,865.0,34055,-851375.0,TIMEOUT,0.644,65,120387930.0,138388944.0,-13.007552106185594
Adi Sarana Armada Tbk.,2025-09-25,2025-09-29,865,865.0,34794,0.0,TIMEOUT,0.609,65,120387930.0,138388944.0,-13.007552106185594
Adi Sarana Armada Tbk.,2025-09-29,2025-11-03,865,917.0,34794,1805809.0,TP,0.593,65,122193738.0,138388944.0,-11.702673300260171
Adi Sarana Armada Tbk.,2025-11-03,2025-11-04,1120,1075.0,27275,-1221920.0,SL,0.695,65,120971818.0,138388944.0,-12.58563400845085
Adira Dinamika Multi Finance Tbk.,2020-04-08,2020-04-09,8000,7680.0,3780,-1209600.0,SL,0.628,65,119762218.0,138388944.0,-13.459692271371043
Adira Dinamika Multi Finance Tbk.,2020-04-14,2020-04-15,6825,6552.0,4386,-1197378.0,SL,0.604,65,118564840.0,138388944.0,-14.324918903926315
Adira Dinamika Multi Finance Tbk.,2020-05-08,2020-05-13,6550,6288.0,4525,-1185550.0,SL,0.6,65,117379290.0,138388944.0,-15.181598610941057
Adira Dinamika Multi Finance Tbk.,2020-05-13,2020-05-20,6300,6450.0,4657,698550.0,TIMEOUT,0.618,65,118077840.0,138388944.0,-14.676825628498182
Adira Dinamika Multi Finance Tbk.,2020-05-18,2020-05-28,6275,6575.0,4704,1411200.0,TIMEOUT,0.673,65,119489040.0,138388944.0,-13.657090988424624
Adira Dinamika Multi Finance Tbk.,2020-05-26,2020-06-03,6475,6864.0,4613,1792150.0,TP,0.664,65,121281191.0,138388944.0,-12.362080745409836
Adira Dinamika Multi Finance Tbk.,2020-05-29,2020-06-08,6600,6996.0,4593,1818828.0,TP,0.618,65,123100019.0,138388944.0,-11.047793673459925
Adira Dinamika Multi Finance Tbk.,2020-06-04,2020-06-08,6775,7182.0,4542,1846323.0,TP,0.606,65,124946342.0,138388944.0,-9.713638684893787
Adira Dinamika Multi Finance Tbk.,2020-06-09,2020-06-11,7250,6960.0,4308,-1249320.0,SL,0.721,65,123697022.0,138388944.0,-10.616398662598364
Adira Dinamika Multi Finance Tbk.,2020-06-12,2020-06-19,6900,7100.0,4481,896200.0,TIMEOUT,0.656,65,124593222.0,138388944.0,-9.968803577256866
Adira Dinamika Multi Finance Tbk.,2020-06-17,2020-06-24,7200,7100.0,4326,-432600.0,TIMEOUT,0.664,65,124160622.0,138388944.0,-10.281400803231795
Adira Dinamika Multi Finance Tbk.,2020-06-22,2020-06-29,7075,7025.0,4387,-219350.0,TIMEOUT,0.62,65,123941272.0,138388944.0,-10.439903349504567
Adira Dinamika Multi Finance Tbk.,2020-06-25,2020-07-02,7050,7175.0,4395,549375.0,TIMEOUT,0.598,65,124490647.0,138388944.0,-10.042924382745488
Adira Dinamika Multi Finance Tbk.,2020-06-30,2020-07-07,7200,7150.0,4322,-216100.0,TIMEOUT,0.578,65,124274547.0,138388944.0,-10.199078475517524
Adira Dinamika Multi Finance Tbk.,2020-07-03,2020-07-07,7150,7150.0,4345,0.0,TIMEOUT,0.652,65,124274547.0,138388944.0,-10.199078475517524
Adira Dinamika Multi Finance Tbk.,2020-07-07,2020-07-13,7150,7425.0,4345,1194875.0,TIMEOUT,0.623,65,125469422.0,138388944.0,-9.33566051345836
Adira Dinamika Multi Finance Tbk.,2020-07-08,2020-07-15,7225,7525.0,4341,1302300.0,TIMEOUT,0.631,65,126771722.0,138388944.0,-8.394617130686393
Adira Dinamika Multi Finance Tbk.,2020-07-14,2020-07-16,7450,7650.0,4254,850800.0,TIMEOUT,0.694,65,127622522.0,138388944.0,-7.779828134247488
Adira Dinamika Multi Finance Tbk.,2020-07-15,2020-07-21,7525,7725.0,4239,847800.0,TIMEOUT,0.727,65,128470322.0,138388944.0,-7.16720694104003
Adira Dinamika Multi Finance Tbk.,2020-07-20,2020-07-22,7750,7750.0,4144,0.0,TIMEOUT,0.75,65,128470322.0,138388944.0,-7.16720694104003
Adira Dinamika Multi Finance Tbk.,2020-07-21,2020-07-28,7725,7975.0,4157,1039250.0,TIMEOUT,0.75,65,129509572.0,138388944.0,-6.416243771612276
Adira Dinamika Multi Finance Tbk.,2020-07-23,2020-07-28,7800,7975.0,4150,726250.0,TIMEOUT,0.763,65,130235822.0,138388944.0,-5.891454739332356
Adira Dinamika Multi Finance Tbk.,2020-07-28,2020-09-01,7975,7656.0,4082,-1302158.0,SL,0.79,65,128933664.0,138388944.0,-6.832395512751366
Adira Dinamika Multi Finance Tbk.,2020-09-01,2020-09-08,7775,7775.0,4145,0.0,TIMEOUT,0.685,65,128933664.0,138388944.0,-6.832395512751366
Adira Dinamika Multi Finance Tbk.,2020-09-14,2020-09-17,7675,7450.0,4199,-944775.0,TIMEOUT,0.561,65,127988889.0,138388944.0,-7.515090945415408
Adira Dinamika Multi Finance Tbk.,2020-11-02,2020-11-06,7550,7800.0,4238,1059500.0,TIMEOUT,0.566,65,129048389.0,138388944.0,-6.749495104175374
Adira Dinamika Multi Finance Tbk.,2020-11-06,2020-11-13,7800,7775.0,4136,-103400.0,TIMEOUT,0.663,65,128944989.0,138388944.0,-6.824212055552646
Adira Dinamika Multi Finance Tbk.,2020-11-12,2020-11-17,7775,8050.0,4146,1140150.0,TIMEOUT,0.694,65,130085139.0,138388944.0,-6.000338437440494
Adira Dinamika Multi Finance Tbk.,2021-01-05,2021-01-12,8750,8875.0,3716,464500.0,TIMEOUT,0.674,65,130549639.0,138388944.0,-5.66469023710449
Adira Dinamika Multi Finance Tbk.,2021-01-11,2021-01-14,8800,8875.0,3708,278100.0,TIMEOUT,0.66,65,130827739.0,138388944.0,-5.463734877549178
Adira Dinamika Multi Finance Tbk.,2021-01-19,2021-01-25,8950,8875.0,3654,-274050.0,TIMEOUT,0.574,65,130553689.0,138388944.0,-5.661763702742034
Adira Dinamika Multi Finance Tbk.,2021-01-22,2021-01-27,9000,8640.0,3626,-1305360.0,SL,0.64,65,129248329.0,138388944.0,-6.6050182448100765
Adira Dinamika Multi Finance Tbk.,2021-03-24,2021-03-26,8500,8500.0,3801,0.0,TIMEOUT,0.597,65,129248329.0,138388944.0,-6.6050182448100765
Adira Dinamika Multi Finance Tbk.,2021-03-26,2021-04-06,8500,8375.0,3801,-475125.0,TIMEOUT,0.651,65,128773204.0,138388944.0,-6.948344081590796
Adira Dinamika Multi Finance Tbk.,2021-04-09,2021-04-16,8400,8250.0,3832,-574800.0,TIMEOUT,0.58,65,128198404.0,138388944.0,-7.363695180736403
Adira Dinamika Multi Finance Tbk.,2021-05-28,2021-06-07,8000,8100.0,4006,400600.0,TIMEOUT,0.568,65,128599004.0,138388944.0,-7.07422118923026
Adira Dinamika Multi Finance Tbk.,2021-06-03,2021-06-10,8100,8275.0,3969,694575.0,TIMEOUT,0.6,65,129293579.0,138388944.0,-6.572320546069056
Adira Dinamika Multi Finance Tbk.,2021-06-18,2021-06-25,7975,8000.0,4053,101325.0,TIMEOUT,0.574,65,129394904.0,138388944.0,-6.499102991926869
Adira Dinamika Multi Finance Tbk.,2021-06-23,2021-06-30,8150,8175.0,3969,99225.0,TIMEOUT,0.603,65,129494129.0,138388944.0,-6.4274029000466975
Adira Dinamika Multi Finance Tbk.,2021-06-29,2021-07-02,8025,8300.0,4034,1109350.0,TIMEOUT,0.551,65,130603479.0,138388944.0,-5.6257853951107535
Adira Dinamika Multi Finance Tbk.,2021-07-02,2021-07-09,8300,7968.0,3933,-1305756.0,SL,0.613,65,129297723.0,138388944.0,-6.569326087205347
Adira Dinamika Multi Finance Tbk.,2021-07-08,2021-07-09,8300,7968.0,3894,-1292808.0,SL,0.671,65,128004915.0,138388944.0,-7.503510540553009
Adira Dinamika Multi Finance Tbk.,2021-09-02,2021-09-07,7700,7725.0,4156,103900.0,TIMEOUT,0.578,65,128108815.0,138388944.0,-7.428432288637161
Adira Dinamika Multi Finance Tbk.,2021-09-07,2021-09-10,7725,7725.0,4145,0.0,TIMEOUT,0.605,65,128108815.0,138388944.0,-7.428432288637161
Adira Dinamika Multi Finance Tbk.,2021-09-07,2021-09-15,7725,7700.0,4145,-103625.0,TIMEOUT,0.605,65,128005190.0,138388944.0,-7.503311825256792
Adira Dinamika Multi Finance Tbk.,2021-09-15,2021-09-22,7700,7675.0,4156,-103900.0,TIMEOUT,0.554,65,127901290.0,138388944.0,-7.57839007717264
Adira Dinamika Multi Finance Tbk.,2021-09-20,2021-09-27,7650,7700.0,4179,208950.0,TIMEOUT,0.557,65,128110240.0,138388944.0,-7.427402582102223
Adira Dinamika Multi Finance Tbk.,2021-09-23,2021-09-30,7725,7700.0,4145,-103625.0,TIMEOUT,0.567,65,128006615.0,138388944.0,-7.502282118721854
Adira Dinamika Multi Finance Tbk.,2021-09-29,2021-11-04,7650,7850.0,4183,836600.0,TIMEOUT,0.585,65,128843215.0,138388944.0,-6.897754057578473
Adira Dinamika Multi Finance Tbk.,2021-11-02,2021-11-09,7725,7900.0,4169,729575.0,TIMEOUT,0.602,65,129572790.0,138388944.0,-6.3705623767170305
Adira Dinamika Multi Finance Tbk.,2021-11-05,2021-11-12,7825,7875.0,4139,206950.0,TIMEOUT,0.613,65,129779740.0,138388944.0,-6.221020083800914
Adira Dinamika Multi Finance Tbk.,2021-11-10,2021-11-17,7850,7825.0,4133,-103325.0,TIMEOUT,0.613,65,129676415.0,138388944.0,-6.2956828400974
Adira Dinamika Multi Finance Tbk.,2021-11-16,2021-11-23,7825,7825.0,4143,0.0,TIMEOUT,0.599,65,129676415.0,138388944.0,-6.2956828400974
Adira Dinamika Multi Finance Tbk.,2021-11-22,2021-11-29,7850,7725.0,4129,-516125.0,TIMEOUT,0.603,65,129160290.0,138388944.0,-6.668635321041252
Adira Dinamika Multi Finance Tbk.,2022-02-02,2022-02-09,7675,7725.0,4207,210350.0,TIMEOUT,0.645,65,129370640.0,138388944.0,-6.516636184462827
Adira Dinamika Multi Finance Tbk.,2022-02-08,2022-02-10,7725,7750.0,4186,104650.0,TIMEOUT,0.635,65,129475290.0,138388944.0,-6.4410159817391195
Adira Dinamika Multi Finance Tbk.,2022-02-10,2022-02-16,7750,8050.0,4176,1252800.0,TIMEOUT,0.678,65,130728090.0,138388944.0,-5.5357413522860615
Adira Dinamika Multi Finance Tbk.,2022-02-15,2022-02-22,8000,7975.0,4085,-102125.0,TIMEOUT,0.807,65,130625965.0,138388944.0,-5.609536987289967
Adira Dinamika Multi Finance Tbk.,2022-02-18,2022-02-22,7925,7975.0,4120,206000.0,TIMEOUT,0.677,65,130831965.0,138388944.0,-5.460681165397143
Adira Dinamika Multi Finance Tbk.,2022-02-22,2022-02-25,7975,7875.0,4101,-410100.0,TIMEOUT,0.716,65,130421865.0,138388944.0,-5.757019867136207
Adira Dinamika Multi Finance Tbk.,2022-02-23,2022-03-04,8025,7900.0,4062,-507750.0,TIMEOUT,0.716,65,129914115.0,138388944.0,-6.123920564058932
Adira Dinamika Multi Finance Tbk.,2022-03-10,2022-03-15,8000,8150.0,4059,608850.0,TIMEOUT,0.59,65,130522965.0,138388944.0,-5.683964898236379
Adira Dinamika Multi Finance Tbk.,2022-03-11,2022-03-15,8000,8150.0,4078,611700.0,TIMEOUT,0.557,65,131134665.0,138388944.0,-5.24194981934395
Adira Dinamika Multi Finance Tbk.,2022-03-15,2022-03-21,8150,8225.0,4022,301650.0,TIMEOUT,0.633,65,131436315.0,138388944.0,-5.023977204421763
Adira Dinamika Multi Finance Tbk.,2022-03-17,2022-03-22,8175,8250.0,4019,301425.0,TIMEOUT,0.626,65,131737740.0,138388944.0,-4.806167174741936
Adira Dinamika Multi Finance Tbk.,2022-03-22,2022-03-24,8250,8400.0,3992,598800.0,TIMEOUT,0.746,65,132336540.0,138388944.0,-4.373473649744737
Adira Dinamika Multi Finance Tbk.,2022-03-22,2022-03-24,8250,8400.0,4010,601500.0,TIMEOUT,0.746,65,132938040.0,138388944.0,-3.9388291018392336
Adira Dinamika Multi Finance Tbk.,2022-03-24,2022-03-30,8400,8550.0,3956,593400.0,TIMEOUT,0.774,65,133531440.0,138388944.0,-3.5100376226586425
Adira Dinamika Multi Finance Tbk.,2022-03-30,2022-04-04,8550,8650.0,3904,390400.0,TIMEOUT,0.79,65,133921840.0,138388944.0,-3.2279341621394266
Adira Dinamika Multi Finance Tbk.,2022-04-04,2022-04-06,8650,8725.0,3870,290250.0,TIMEOUT,0.774,65,134212090.0,138388944.0,-3.0181991994967463
Adira Dinamika Multi Finance Tbk.,2022-04-06,2022-04-11,8725,8376.0,3845,-1341905.0,SL,0.774,65,132870185.0,138388944.0,-3.987861197929222
Adira Dinamika Multi Finance Tbk.,2022-05-10,2022-05-13,7950,7925.0,4178,-104450.0,TIMEOUT,0.58,65,132765735.0,138388944.0,-4.0633368804375
Adira Dinamika Multi Finance Tbk.,2022-05-11,2022-05-19,7975,8025.0,4161,208050.0,TIMEOUT,0.563,65,132973785.0,138388944.0,-3.91299972633652
Adira Dinamika Multi Finance Tbk.,2022-05-20,2022-05-25,8050,8075.0,4129,103225.0,TIMEOUT,0.579,65,133077010.0,138388944.0,-3.8384092301477493
Adira Dinamika Multi Finance Tbk.,2022-05-30,2022-06-02,8100,8250.0,4107,616050.0,TIMEOUT,0.627,65,133693060.0,138388944.0,-3.393250836569719
Adira Dinamika Multi Finance Tbk.,2022-05-31,2022-06-02,8250,8250.0,4051,0.0,TIMEOUT,0.72,65,133693060.0,138388944.0,-3.393250836569719
Adira Dinamika Multi Finance Tbk.,2022-06-02,2022-06-08,8250,8225.0,4051,-101275.0,TIMEOUT,0.714,65,133591785.0,138388944.0,-3.4664322606580478
Adira Dinamika Multi Finance Tbk.,2022-06-07,2022-06-14,8225,8100.0,4060,-507500.0,TIMEOUT,0.692,65,133084285.0,138388944.0,-3.833152307311486
Adira Dinamika Multi Finance Tbk.,2022-06-14,2022-06-21,8100,8050.0,4107,-205350.0,TIMEOUT,0.605,65,132878935.0,138388944.0,-3.981538438504163
Adira Dinamika Multi Finance Tbk.,2025-09-02,2025-09-04,9000,8975.0,3691,-92275.0,TIMEOUT,0.757,65,132786660.0,138388944.0,-4.048216452898145
Adira Dinamika Multi Finance Tbk.,2025-09-02,2025-09-08,9000,8975.0,3688,-92200.0,TIMEOUT,0.757,65,132694460.0,138388944.0,-4.1148402722113415
Adira Dinamika Multi Finance Tbk.,2025-09-09,2025-09-17,8875,9000.0,3737,467125.0,TIMEOUT,0.72,65,133161585.0,138388944.0,-3.7772952440478194
Adira Dinamika Multi Finance Tbk.,2025-09-15,2025-09-17,8925,9000.0,3730,279750.0,TIMEOUT,0.712,65,133441335.0,138388944.0,-3.57514759271521
Adira Dinamika Multi Finance Tbk.,2025-09-18,2025-09-23,8975,8950.0,3717,-92925.0,TIMEOUT,0.556,65,133348410.0,138388944.0,-3.6422952978093392
Adira Dinamika Multi Finance Tbk.,2025-09-29,2025-11-04,9000,8900.0,3704,-370400.0,TIMEOUT,0.612,65,132978010.0,138388944.0,-3.9099467367855625
Adiwarna Anugerah Abadi Tbk.,2025-09-29,2025-11-03,137,132.0,242660,-1329777.0,SL,0.563,65,131648233.0,138388944.0,-4.870845029354368
Aesler Grup Internasional Tbk.,2020-06-25,2020-06-26,188,180.0,175064,-1316481.0,SL,0.578,65,130331752.0,138388944.0,-5.822135618001392
Aesler Grup Internasional Tbk.,2020-07-07,2020-07-08,184,177.0,177081,-1303316.0,SL,0.614,65,129028435.0,138388944.0,-6.763913886068817
Aesler Grup Internasional Tbk.,2020-07-08,2020-07-10,184,177.0,175310,-1290282.0,SL,0.557,65,127738154.0,138388944.0,-7.696272326494522
Aesler Grup Internasional Tbk.,2020-09-22,2020-09-23,113,108.0,282606,-1277379.0,SL,0.631,65,126460775.0,138388944.0,-8.61930776782284
Aesler Grup Internasional Tbk.,2020-09-29,2020-09-30,121,128.0,261282,1896907.0,TP,0.597,65,128357682.0,138388944.0,-7.248600726370165
Aesler Grup Internasional Tbk.,2020-11-02,2020-11-05,470,451.0,68275,-1283570.0,SL,0.682,65,127074112.0,138388944.0,-8.176109790967116
Aesler Grup Internasional Tbk.,2020-11-02,2020-11-05,470,451.0,67592,-1270730.0,SL,0.681,65,125803382.0,138388944.0,-9.094340657733467
Aesler Grup Internasional Tbk.,2020-11-06,2020-11-09,456,438.0,68971,-1258031.0,SL,0.664,65,124545351.0,138388944.0,-10.003395213421095
Aesler Grup Internasional Tbk.,2020-11-11,2020-11-12,372,357.0,83699,-1245441.0,SL,0.587,65,123299910.0,138388944.0,-10.90335222154741
Aesler Grup Internasional Tbk.,2020-11-16,2020-11-19,300,288.0,102749,-1232988.0,SL,0.556,65,122066922.0,138388944.0,-11.79431067845998
Aesler Grup Internasional Tbk.,2021-06-22,2021-06-23,194,186.0,157302,-1220664.0,SL,0.558,65,120846259.0,138388944.0,-12.676363077096678
Aesler Grup Internasional Tbk.,2021-06-29,2021-06-30,264,253.0,114437,-1208455.0,SL,0.572,65,119637804.0,138388944.0,-13.549593961783538
Aesler Grup Internasional Tbk.,2021-07-02,2021-07-05,286,275.0,104578,-1196372.0,SL,0.571,65,118441432.0,138388944.0,-14.414093657655194
Aesler Grup Internasional Tbk.,2021-07-07,2021-07-08,310,298.0,95517,-1184411.0,SL,0.551,65,117257021.0,138388944.0,-15.269950322043066
Aesler Grup Internasional Tbk.,2021-11-01,2021-11-03,214,227.0,136982,1758849.0,TP,0.558,65,119015870.0,138388944.0,-13.999004140099517
Aesler Grup Internasional Tbk.,2021-11-04,2021-11-05,226,240.0,131654,1785228.0,TP,0.587,65,120801098.0,138388944.0,-12.708996464341835
Aesler Grup Internasional Tbk.,2021-11-09,2021-11-10,228,242.0,132457,1812012.0,TP,0.614,65,122613110.0,138388944.0,-11.399634641333776
Aesler Grup Internasional Tbk.,2021-11-12,2021-11-15,328,315.0,93455,-1226130.0,SL,0.636,65,121386980.0,138388944.0,-12.285637500059252
Aesler Grup Internasional Tbk.,2021-11-18,2021-11-19,318,337.0,95430,1820804.0,TP,0.608,65,123207785.0,138388944.0,-10.969921845779819
Aesler Grup Internasional Tbk.,2021-11-23,2021-11-24,312,300.0,98724,-1232076.0,SL,0.574,65,121975709.0,138388944.0,-11.860221290510028
Aesler Grup Internasional Tbk.,2021-11-26,2021-11-30,306,294.0,99653,-1219753.0,SL,0.589,65,120755956.0,138388944.0,-12.741616122166521
Aesler Grup Internasional Tbk.,2022-01-03,2022-01-04,800,768.0,37736,-1207552.0,SL,0.621,65,119548404.0,138388944.0,-13.614194498080714
Aesler Grup Internasional Tbk.,2022-01-06,2022-01-07,800,768.0,37358,-1195456.0,SL,0.639,65,118352948.0,138388944.0,-14.478032291365702
Aesler Grup Internasional Tbk.,2022-01-07,2022-01-07,800,768.0,36985,-1183520.0,SL,0.645,65,117169428.0,138388944.0,-15.333245118193837
Aesler Grup Internasional Tbk.,2022-01-12,2022-01-13,800,768.0,36615,-1171680.0,SL,0.673,65,115997748.0,138388944.0,-16.179902348268516
Agro Bahari Nusantara Tbk.,2025-11-06,2025-11-06,4200,4032.0,6904,-1159872.0,SL,0.557,65,114837876.0,138388944.0,-17.018027104824213
Agro Yasa Lestari Tbk.,2020-04-06,2020-04-14,51,50.0,562930,-562930.0,TIMEOUT,0.567,65,114274946.0,138388944.0,-17.42480092918405
Agro Yasa Lestari Tbk.,2020-04-09,2020-04-17,50,50.0,571374,0.0,TIMEOUT,0.569,65,114274946.0,138388944.0,-17.42480092918405
Agro Yasa Lestari Tbk.,2021-02-25,2021-03-02,51,50.0,560171,-560171.0,TIMEOUT,0.699,65,113714775.0,138388944.0,-17.82958109717204
Agro Yasa Lestari Tbk.,2021-03-03,2021-03-09,51,50.0,557425,-557425.0,TIMEOUT,0.575,65,113157350.0,138388944.0,-18.232377002602174
Agro Yasa Lestari Tbk.,2021-03-05,2021-03-09,51,50.0,554692,-554692.0,TIMEOUT,0.607,65,112602658.0,138388944.0,-18.633198039288455
Agro Yasa Lestari Tbk.,2021-03-12,2021-03-17,51,50.0,551973,-551973.0,TIMEOUT,0.571,65,112050685.0,138388944.0,-19.03205432364597
Agro Yasa Lestari Tbk.,2021-03-12,2021-03-18,51,54.0,549268,1680760.0,TP,0.571,65,113731445.0,138388944.0,-17.817535337215958
Agro Yasa Lestari Tbk.,2021-04-15,2021-04-16,67,71.0,424371,1705971.0,TP,0.749,65,115437417.0,138388944.0,-16.584798132428848
Agro Yasa Lestari Tbk.,2021-04-21,2021-04-22,94,90.0,307014,-1154373.0,SL,0.685,65,114283044.0,138388944.0,-17.418949305661297
Agro Yasa Lestari Tbk.,2021-04-27,2021-04-28,74,71.0,386091,-1142829.0,SL,0.561,65,113140215.0,138388944.0,-18.244758772059132
Agro Yasa Lestari Tbk.,2021-04-30,2021-05-03,95,91.0,297737,-1131401.0,SL,0.63,65,112008814.0,138388944.0,-19.062310353347304
Agro Yasa Lestari Tbk.,2021-05-03,2021-05-03,90,95.0,311135,1680129.0,TP,0.568,65,113688943.0,138388944.0,-17.84824732819697
Agro Yasa Lestari Tbk.,2021-05-24,2021-05-25,98,104.0,290022,1705329.0,TP,0.617,65,115394273.0,138388944.0,-16.615974033301388
Agro Yasa Lestari Tbk.,2021-05-28,2021-05-31,104,100.0,277390,-1153942.0,SL,0.59,65,114240330.0,138388944.0,-17.44981448807067
Agro Yasa Lestari Tbk.,2021-06-07,2021-06-08,99,95.0,288485,-1142401.0,SL,0.586,65,113097930.0,138388944.0,-18.275313958606404
Agro Yasa Lestari Tbk.,2021-07-23,2021-07-27,72,69.0,392701,-1130979.0,SL,0.557,65,111966951.0,138388944.0,-19.092560602240017
Agro Yasa Lestari Tbk.,2021-09-01,2021-09-02,78,83.0,358868,1679502.0,TP,0.593,65,113646453.0,138388944.0,-17.87895064796506
Agro Yasa Lestari Tbk.,2021-09-07,2021-09-07,140,134.0,202940,-1136464.0,SL,0.732,65,112509989.0,138388944.0,-18.700160758506836
Agro Yasa Lestari Tbk.,2021-09-07,2021-09-09,140,134.0,200910,-1125096.0,SL,0.732,65,111384893.0,138388944.0,-19.513156340003576
